"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"CX","CPA","CX7061","CPA7061","7061","YYZ","CYYZ","3","2023-06-06 10:00","YVR","CYVR",309
"AC","ACA","AC1931","ACA1931","1931","YYZ","CYYZ","1","2023-06-06 10:00","YXE","CYXE",215
"WS","WJA","WS2580","WJA2580","2580","YYZ","CYYZ","3","2023-06-06 10:00","CUN","MMUN",250
"WS","WJA","WS7301","WJA7301","7301","YYZ","CYYZ","3","2023-06-06 10:00","LGA","KLGA",101
"WS","WJA","WS655","WJA655","655","YYZ","CYYZ","3","2023-06-06 10:00","YYC","CYYC",256
"MS","MSR","MS9602","MSR9602","9602","YYZ","CYYZ","1","2023-06-06 10:00","YUL","CYUL",77
"WS","WJA","WS6100","WJA6100","6100","YYZ","CYYZ","3","2023-06-06 10:01","MEX","MMMX",304
"PD","POE","PD353","POE353","353","YYZ","CYYZ","3","2023-06-06 10:05","YYC","CYYC",254
"AC","ACA","AC109","ACA109","109","YYZ","CYYZ","1","2023-06-06 10:10","YVR","CYVR",310
"MS","MSR","MS9632","MSR9632","9632","YYZ","CYYZ","1","2023-06-06 10:10","YOW","CYOW",63
"PD","POE","PD305","POE305","305","YYZ","CYYZ","3","2023-06-06 10:15","YVR","CYVR",306
"RV","ROU","RV1701","ROU1701","1701","YYZ","CYYZ","1","2023-06-06 09:30","LAS","KLAS",287
"RV","ROU","RV1533","ROU1533","1533","YYZ","CYYZ","1","2023-06-06 10:00","YWG","CYWG",160
"MS","MSR","MS9627","MSR9627","9627","YYZ","CYYZ","1","2023-06-06 10:15","YYC","CYYC",258
"QK","JZA","QK8771","JZA8771","8771","YYZ","CYYZ","1","2023-06-06 08:55","DTW","KDTW",67
"ET","ETH","ET553","ETH553","553","YYZ","CYYZ","1","2023-06-06 11:00","ADD","HAAB",780
"QR","QTR","QR2234","QTR2234","2234","YYZ","CYYZ","3","2023-06-06 10:26","JFK","KJFK",111
"AC","ACA","AC3098","ACA3098","3098","YYZ","CYYZ","1","2023-06-06 10:32","EWR","KEWR",103
"YX","RPA","YX4312","RPA4312","4312","YYZ","CYYZ","3","2023-06-06 10:59","LGA","KLGA",92
"EK","UAE","EK5771","UAE5771","5771","YYZ","CYYZ","1","2023-06-06 11:00","YUL","CYUL",77
"OO","SKW","OO5490","SKW5490","5490","YYZ","CYYZ","1","2023-06-06 11:00","ORD","KORD",119
"VS","VIR","VS8167","VIR8167","8167","YYZ","CYYZ","3","2023-06-06 11:00","YYC","CYYC",254
"AC","ACA","AC8554","ACA8554","8554","YYZ","CYYZ","1","2023-06-06 11:00","JFK","KJFK",96
"DL","DAL","DL7091","DAL7091","7091","YYZ","CYYZ","3","2023-06-06 11:00","LAX","KLAX",309
"PT","PDT","PT6110","PDT6110","6110","YYZ","CYYZ","3","2023-06-06 11:01","PHL","KPHL",93
"MS","MSR","MS9639","MSR9639","9639","YYZ","CYYZ","1","2023-06-06 11:05","YEG","CYEG",255
"VS","VIR","VS4724","VIR4724","4724","YYZ","CYYZ","3","2023-06-06 11:10","JFK","KJFK",101
"AC","ACA","AC1818","ACA1818","1818","YYZ","CYYZ","1","2023-06-06 11:20","BDA","TXKF",165
"WS","WJA","WS6347","WJA6347","6347","YYZ","CYYZ","3","2023-06-06 11:29","ATL","KATL",135
"AC","ACA","AC8876","ACA8876","8876","YYZ","CYYZ","1","2023-06-06 11:30","EWR","KEWR",90
"QF","QFA","QF3303","QFA3303","3303","YYZ","CYYZ","3","2023-06-06 11:35","ORD","KORD",113
"TS","TSC","TS2844","TSC2844","2844","YYZ","CYYZ","3","2023-06-06 11:45","POP","MDPP",240
"WS","WJA","WS9102","WJA9102","9102","YYZ","CYYZ",NA,"2023-06-06 11:50","MIA","KMIA",192
"QK","JZA","QK8990","JZA8990","8990","YYZ","CYYZ","1","2023-06-06 11:55","LGA","KLGA",87
"DL","DAL","DL7202","DAL7202","7202","YYZ","CYYZ","3","2023-06-06 12:00","YVR","CYVR",307
"UA","UAL","UA8136","UAL8136","8136","YYZ","CYYZ","1","2023-06-06 12:00","BNA","KBNA",129
"OH","JIA","OH5020","JIA5020","5020","YYZ","CYYZ","3","2023-06-06 12:00","CLT","KCLT",122
"DL","DAL","DL4947","DAL4947","4947","YYZ","CYYZ","3","2023-06-06 12:00","LGA","KLGA",94
"RV","ROU","RV1802","ROU1802","1802","YYZ","CYYZ","1","2023-06-06 08:35","KIN","MKJP",240
"AC","ACA","AC410","ACA410","410","YYZ","CYYZ","1","2023-06-06 12:00","YUL","CYUL",77
"DL","DAL","DL7035","DAL7035","7035","YYZ","CYYZ","3","2023-06-06 12:00","YWG","CYWG",155
"VS","VIR","VS1704","VIR1704","1704","YYZ","CYYZ","3","2023-06-06 12:02","DTW","KDTW",80
"MS","MSR","MS9638","MSR9638","9638","YYZ","CYYZ","1","2023-06-06 12:10","YOW","CYOW",63
"RV","ROU","RV1644","ROU1644","1644","YYZ","CYYZ","1","2023-06-06 09:50","MIA","KMIA",190
"WS","WJA","WS425","WJA425","425","YYZ","CYYZ","3","2023-06-06 12:15","YEG","CYEG",250
"AI","AIC","AI188","AIC188","188","YYZ","CYYZ","1","2023-06-06 12:15","DEL","VIDP",820
"EK","UAE","EK5775","UAE5775","5775","YYZ","CYYZ","1","2023-06-06 12:20","YWG","CYWG",160
"AF","AFR","AF5783","AFR5783","5783","YYZ","CYYZ","3","2023-06-06 12:25","MSP","KMSP",130
"UA","UAL","UA8645","UAL8645","8645","YYZ","CYYZ","1","2023-06-06 12:15","BOS","KBOS",91
"AC","ACA","AC8907","ACA8907","8907","YYZ","CYYZ","1","2023-06-06 12:30","ORD","KORD",110
"F8","FLE","F8621","FLE621","621","YYZ","CYYZ","3","2023-06-06 12:35","YYC","CYYC",255
"EK","UAE","EK5783","UAE5783","5783","YYZ","CYYZ","1","2023-06-06 12:35","YYT","CYYT",181
"F8","FLE","F8637","FLE637","637","YYZ","CYYZ","3","2023-06-06 12:35","YEG","CYEG",255
"UA","UAL","UA8574","UAL8574","8574","YYZ","CYYZ","1","2023-06-06 12:35","RDU","KRDU",105
"KE","KAL","KE74","KAL74","74","YYZ","CYYZ","3","2023-06-06 12:40","ICN","RKSI",880
"AC","ACA","AC3673","ACA3673","3673","YYZ","CYYZ","1","2023-06-06 12:45","EWR","KEWR",105
"MS","MSR","MS996","MSR996","996","YYZ","CYYZ","1","2023-06-06 12:45","CAI","HECA",630
"AA","AAL","AA5665","AAL5665","5665","YYZ","CYYZ","3","2023-06-06 12:47","DCA","KDCA",101
"UA","UAL","UA8132","UAL8132","8132","YYZ","CYYZ","1","2023-06-06 12:50","ATL","KATL",128
"AC","ACA","AC169","ACA169","169","YYZ","CYYZ","1","2023-06-06 12:50","YEG","CYEG",255
"AC","ACA","AC9","ACA9","9","YYZ","CYYZ","1","2023-06-06 12:55","NRT","RJAA",795
"YX","RPA","YX4382","RPA4382","4382","YYZ","CYYZ","3","2023-06-06 12:57","LGA","KLGA",92
"PD","POE","PD307","POE307","307","YYZ","CYYZ","3","2023-06-06 13:00","YVR","CYVR",306
"TS","TSC","TS954","TSC954","954","YYZ","CYYZ","3","2023-06-06 13:00","HOG","MUHG",230
"EK","UAE","EK5773","UAE5773","5773","YYZ","CYYZ","1","2023-06-06 13:05","YVR","CYVR",310
"TS","TSC","TS7957","TSC7957","7957","YYZ","CYYZ","3","2023-06-06 13:05","YYC","CYYC",254
"TS","TSC","TS7927","TSC7927","7927","YYZ","CYYZ","3","2023-06-06 13:10","YHZ","CYHZ",125
"DL","DAL","DL1771","DAL1771","1771","YYZ","CYYZ","3","2023-06-06 13:10","ATL","KATL",135
"AC","ACA","AC452","ACA452","452","YYZ","CYYZ","1","2023-06-06 13:10","YOW","CYOW",63
"IB","IBE","IB4851","IBE4851","4851","YYZ","CYYZ","3","2023-06-06 13:15","ORD","KORD",122
"PD","POE","PD405","POE405","405","YYZ","CYYZ","3","2023-06-06 13:15","YEG","CYEG",250
"AU","CJL","AU502","CJL502","502","YYZ","CYYZ","3","2023-06-06 13:15","CUN","MMUN",233
"AC","ACA","AC8731","ACA8731","8731","YYZ","CYYZ","1","2023-06-06 13:20","CLE","KCLE",62
"PD","POE","PD163","POE163","163","YYZ","CYYZ","3","2023-06-06 13:20","YOW","CYOW",63
"AC","ACA","AC1","ACA1","1","YYZ","CYYZ","1","2023-06-06 13:25","HND","RJTT",795
"MQ","ENY","MQ3993","ENY3993","3993","YYZ","CYYZ","3","2023-06-06 13:27","DFW","KDFW",208
"AC","ACA","AC7800","ACA7800","7800","YYZ","CYYZ","1","2023-06-06 13:30","YUL","CYUL",70
"AC","ACA","AC712","ACA712","712","YYZ","CYYZ","1","2023-06-06 13:30","LGA","KLGA",92
"WO","WSW","WO311","WSW311","311","YYZ","CYYZ","3","2023-06-06 13:30","YXX","CYXX",295
"DL","DAL","DL7267","DAL7267","7267","YYZ","CYYZ","3","2023-06-06 13:35","YYC","CYYC",254
"F8","FLE","F8645","FLE645","645","YYZ","CYYZ","3","2023-06-06 13:35","YWG","CYWG",160
"F8","FLE","F8663","FLE663","663","YYZ","CYYZ","3","2023-06-06 13:40","YXX","CYXX",315
"F8","FLE","F81677","FLE1677","1677","YYZ","CYYZ","3","2023-06-06 13:45","LAS","KLAS",305
"RV","ROU","RV1933","ROU1933","1933","YYZ","CYYZ","1","2023-06-06 13:50","YXE","CYXE",215
"PD","POE","PD2295","POE2295","2295","YYZ","CYYZ","3","2023-06-06 13:55","YUL","CYUL",76
"EK","UAE","EK5763","UAE5763","5763","YYZ","CYYZ","1","2023-06-06 13:55","YQT","CYQT",107
"AC","ACA","AC1812","ACA1812","1812","YYZ","CYYZ","1","2023-06-06 13:55","CUN","MMUN",235
"EK","UAE","EK5753","UAE5753","5753","YYZ","CYYZ","1","2023-06-06 14:00","YHZ","CYHZ",125
"AC","ACA","AC8895","ACA8895","8895","YYZ","CYYZ","1","2023-06-06 14:00","IND","KIND",92
"SK","SAS","SK3804","SAS3804","3804","YYZ","CYYZ","1","2023-06-06 14:00","EWR","KEWR",90
