"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","duration"
"AA","AAL","AA5667","AAL5667","5667","YYZ","CYYZ","3","2023-06-06 19:42","DCA","KDCA",101
"UA","UAL","UA6169","UAL6169","6169","YYZ","CYYZ","1","2023-06-06 19:44","IAD","KIAD",91
"TS","TSC","TS694","TSC694","694","YYZ","CYYZ","3","2023-06-06 19:45","ATH","LGAV",575
"AC","ACA","AC8838","ACA8838","8838","YYZ","CYYZ","1","2023-06-06 19:50","RDU","KRDU",105
"AC","ACA","AC1956","ACA1956","1956","YYZ","CYYZ","1","2023-06-06 19:55","YQB","CYQB",83
"AC","ACA","AC1648","ACA1648","1648","YYZ","CYYZ","1","2023-06-06 19:55","MIA","KMIA",190
"NZ","ANZ","NZ4815","ANZ4815","4815","YYZ","CYYZ","1","2023-06-06 19:55","SFO","KSFO",338
"Y9","DAT","Y9108","DAT108","108","YYZ","CYYZ","1","2023-06-06 20:00","YYC","CYYC",269
"TS","TSC","TS7913","TSC7913","7913","YYZ","CYYZ","3","2023-06-06 20:00","YVR","CYVR",306
"QK","JZA","QK8590","JZA8590","8590","YYZ","CYYZ","1","2023-06-06 20:00","BDL","KBDL",74
"QK","JZA","QK590","JZA590","590","YYZ","CYYZ",NA,"2023-06-06 20:01","BDL","KBDL",NA
"TS","TSC","TS7929","TSC7929","7929","YYZ","CYYZ","3","2023-06-06 20:05","YHZ","CYHZ",125
"AC","ACA","AC1285","ACA1285","1285","YYZ","CYYZ","1","2023-06-06 20:05","LAS","KLAS",287
"AC","ACA","AC1548","ACA1548","1548","YYZ","CYYZ","1","2023-06-06 20:05","YDF","CYDF",156
"UA","UAL","UA8160","UAL8160","8160","YYZ","CYYZ","1","2023-06-06 20:10","DEL","VIDP",910
"AV","AVA","AV6962","AVA6962","6962","YYZ","CYYZ","1","2023-06-06 20:10","YEG","CYEG",255
"AC","ACA","AC153","ACA153","153","YYZ","CYYZ","1","2023-06-06 20:10","YYC","CYYC",251
"PD","POE","PD131","POE131","131","YYZ","CYYZ","3","2023-06-06 20:10","YUL","CYUL",76
"AC","ACA","AC993","ACA993","993","YYZ","CYYZ","1","2023-06-06 20:10","MEX","MMMX",295
"UA","UAL","UA8682","UAL8682","8682","YYZ","CYYZ","1","2023-06-06 20:15","BCN","LEBL",465
"PD","POE","PD409","POE409","409","YYZ","CYYZ","3","2023-06-06 20:15","YEG","CYEG",250
"PD","POE","PD2297","POE2297","2297","YYZ","CYYZ","3","2023-06-06 20:20","YOW","CYOW",63
"QK","JZA","QK8435","JZA8435","8435","YYZ","CYYZ","1","2023-06-06 20:30","YTS","CYTS",87
"OS","AUA","OS8342","AUA8342","8342","YYZ","CYYZ","1","2023-06-06 20:30","YVR","CYVR",311
"QK","JZA","QK8556","JZA8556","8556","YYZ","CYYZ","1","2023-06-06 20:30","JFK","KJFK",96
"AC","ACA","AC795","ACA795","795","YYZ","CYYZ","1","2023-06-06 20:30","LAX","KLAX",329
"AC","ACA","AC9614","ACA9614","9614","YYZ","CYYZ","1","2023-06-06 20:30","MUC","EDDM",465
"OS","AUA","OS8330","AUA8330","8330","YYZ","CYYZ","1","2023-06-06 20:35","YOW","CYOW",61
"UA","UAL","UA8268","UAL8268","8268","YYZ","CYYZ","1","2023-06-06 20:35","LHR","EGLL",420
"RV","ROU","RV1678","ROU1678","1678","YYZ","CYYZ","1","2023-06-06 20:40","MCO","KMCO",165
"AC","ACA","AC8205","ACA8205","8205","YYZ","CYYZ","1","2023-06-06 20:40","YAM","CYAM",82
"EI","EIN","EI8545","EIN8545","8545","YYZ","CYYZ","1","2023-06-06 20:40","YYC","CYYC",258
"LX","SWR","LX4853","SWR4853","4853","YYZ","CYYZ","1","2023-06-06 20:45","FCO","LIRF",510
"TG","THA","TG5833","THA5833","5833","YYZ","CYYZ","1","2023-06-06 20:45","ZRH","LSZH",460
"AV","AVA","AV6976","AVA6976","6976","YYZ","CYYZ","1","2023-06-06 20:45","YYT","CYYT",181
"UA","UAL","UA8683","UAL8683","8683","YYZ","CYYZ","1","2023-06-06 20:50","DUB","EIDW",385
"UA","UAL","UA8126","UAL8126","8126","YYZ","CYYZ","1","2023-06-06 20:50","AMS","EHAM",445
"AC","ACA","AC1544","ACA1544","1544","YYZ","CYYZ","1","2023-06-06 20:50","YYG","CYYG",122
"RV","ROU","RV1504","ROU1504","1504","YYZ","CYYZ","1","2023-06-06 20:50","YQM","CYQM",112
"QK","JZA","QK8786","JZA8786","8786","YYZ","CYYZ","1","2023-06-06 20:55","DCA","KDCA",91
"QK","JZA","QK8998","JZA8998","8998","YYZ","CYYZ","1","2023-06-06 20:55","LGA","KLGA",87
"QK","JZA","QK8957","JZA8957","8957","YYZ","CYYZ","1","2023-06-06 20:55","ATL","KATL",130
"AC","ACA","AC8484","ACA8484","8484","YYZ","CYYZ","1","2023-06-06 20:55","YQY","CYQY",138
"LH","DLH","LH6508","DLH6508","6508","YYZ","CYYZ","1","2023-06-06 20:55","YXU","CYXU",43
"UA","UAL","UA8493","UAL8493","8493","YYZ","CYYZ","1","2023-06-06 20:55","YQT","CYQT",107
"OS","AUA","OS8347","AUA8347","8347","YYZ","CYYZ","1","2023-06-06 21:00","YWG","CYWG",160
"OS","AUA","OS8311","AUA8311","8311","YYZ","CYYZ","1","2023-06-06 21:00","YEG","CYEG",255
"PK","PIA","PK790","PIA790","790","YYZ","CYYZ","3","2023-06-06 21:00","LHE","OPLA",820
"OS","AUA","OS8334","AUA8334","8334","YYZ","CYYZ","1","2023-06-06 21:00","YUL","CYUL",77
"WS","WJA","WS9005","WJA9005","9005","YYZ","CYYZ",NA,"2023-06-06 21:00","YYC","CYYC",252
"FI","ICE","FI602","ICE602","602","YYZ","CYYZ","3","2023-06-06 21:00","KEF","BIKF",320
"AC","ACA","AC8927","ACA8927","8927","YYZ","CYYZ","1","2023-06-06 21:05","PIT","KPIT",66
"UA","UAL","UA8530","UAL8530","8530","YYZ","CYYZ","1","2023-06-06 20:55","BOS","KBOS",91
"QK","JZA","QK8884","JZA8884","8884","YYZ","CYYZ","1","2023-06-06 21:10","EWR","KEWR",93
"TS","TSC","TS212","TSC212","212","YYZ","CYYZ","3","2023-06-06 21:10","ZAG","LDZA",530
"AC","ACA","AC4961","ACA4961","4961","YYZ","CYYZ","1","2023-06-06 21:15","ORD","KORD",119
"AC","ACA","AC828","ACA828","828","YYZ","CYYZ","1","2023-06-06 21:15","CPH","EKCH",455
"AC","ACA","AC8500","ACA8500","8500","YYZ","CYYZ","1","2023-06-06 21:15","YSJ","CYSJ",114
"PD","POE","PD365","POE365","365","YYZ","CYYZ","3","2023-06-06 21:15","YYC","CYYC",254
"AC","ACA","AC842","ACA842","842","YYZ","CYYZ","1","2023-06-06 21:25","FRA","EDDF",465
"UA","UAL","UA8544","UAL8544","8544","YYZ","CYYZ","1","2023-06-06 21:35","MAD","LEMD",445
"UA","UAL","UA8252","UAL8252","8252","YYZ","CYYZ","1","2023-06-06 19:30","CDG","LFPG",440
"EY","ETD","EY140","ETD140","140","YYZ","CYYZ","3","2023-06-06 21:40","AUH","OMAA",765
"UA","UAL","UA8408","UAL8408","8408","YYZ","CYYZ","1","2023-06-06 21:45","YQB","CYQB",83
"AC","ACA","AC6680","ACA6680","6680","YYZ","CYYZ","1","2023-06-06 21:45","IST","LTFM",590
"MS","MSR","MS9605","MSR9605","9605","YYZ","CYYZ","1","2023-06-06 21:50","LHR","EGLL",430
"BA","BAW","BA98","BAW98","98","YYZ","CYYZ","3","2023-06-06 21:55","LHR","EGLL",425
"OS","AUA","OS8328","AUA8328","8328","YYZ","CYYZ","1","2023-06-06 22:00","YOW","CYOW",63
"AF","AFR","AF3752","AFR3752","3752","YYZ","CYYZ","3","2023-06-06 22:00","YYC","CYYC",255
"AF","AFR","AF6546","AFR6546","6546","YYZ","CYYZ","3","2023-06-06 22:05","YQR","CYQR",202
"LO","LOT","LO4157","LOT4157","4157","YYZ","CYYZ","1","2023-06-06 22:05","YHZ","CYHZ",125
"DL","DAL","DL7030","DAL7030","7030","YYZ","CYYZ","3","2023-06-06 22:05","YXE","CYXE",213
"LO","LOT","LO4103","LOT4103","4103","YYZ","CYYZ","1","2023-06-06 22:10","YVR","CYVR",311
"DL","DAL","DL7075","DAL7075","7075","YYZ","CYYZ","3","2023-06-06 22:15","YEG","CYEG",251
"CI","CAL","CI9327","CAL9327","9327","YYZ","CYYZ","3","2023-06-06 22:15","YVR","CYVR",307
"DL","DAL","DL7051","DAL7051","7051","YYZ","CYYZ","3","2023-06-06 22:15","YWG","CYWG",158
"F8","FLE","F8623","FLE623","623","YYZ","CYYZ","3","2023-06-06 22:25","YYC","CYYC",255
"BG","BBC","BG306","BBC306","306","YYZ","CYYZ","3","2023-06-06 22:30","IST","LTFM",585
"EI","EIN","EI8534","EIN8534","8534","YYZ","CYYZ","1","2023-06-06 22:30","YUL","CYUL",77
"F8","FLE","F8639","FLE639","639","YYZ","CYYZ","3","2023-06-06 22:30","YEG","CYEG",255
"Y9","DAT","Y9116","DAT116","116","YYZ","CYYZ","1","2023-06-06 22:00","YVR","CYVR",320
